1, 1200, -0.5, 1.0, 0.0, 0.5, 27, comma.replaceAll(message, space).spacesToCommas()
1, 1201, -0.5, 1.0, 0.0, 1.0, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1202, -0.5, 1.0, 0.0, 1.5, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1203, -0.5, 1.0, 0.0, 2.0, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1204, -0.5, 1.0, 0.0, 2.5, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1205, -0.5, 1.0, 0.0, 3.0, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1206, -0.5, 1.0, 0.0, 3.5, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1207, -0.5, 1.0, 0.0, 4.0, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1208, -0.5, 1.0, 0.0, 4.5, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1209, -0.5, 1.0, 0.0, 5.0, 83, comma.replaceAll(message, space).replace(new Task01().spacesToCommas(comma), new Task01().spacesToCommas(comma))
1, 1210, 0.0, 1.0, -5.0, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1211, 0.0, 1.0, -5.0, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1212, 0.0, 1.0, -5.0, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1213, 0.0, 1.0, -5.0, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1214, 0.0, 1.0, -5.0, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1215, 0.0, 1.0, -5.0, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1216, 0.0, 1.0, -5.0, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1217, 0.0, 1.0, -5.0, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1218, 0.0, 1.0, -5.0, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1219, 0.0, 1.0, -5.0, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1220, 0.0, 1.0, -5.0, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1221, 0.0, 1.0, -4.5, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1222, 0.0, 1.0, -4.5, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1223, 0.0, 1.0, -4.5, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1224, 0.0, 1.0, -4.5, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1225, 0.0, 1.0, -4.5, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1226, 0.0, 1.0, -4.5, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1227, 0.0, 1.0, -4.5, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1228, 0.0, 1.0, -4.5, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1229, 0.0, 1.0, -4.5, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1230, 0.0, 1.0, -4.5, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1231, 0.0, 1.0, -4.5, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1232, 0.0, 1.0, -4.0, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1233, 0.0, 1.0, -4.0, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1234, 0.0, 1.0, -4.0, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1235, 0.0, 1.0, -4.0, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1236, 0.0, 1.0, -4.0, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1237, 0.0, 1.0, -4.0, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1238, 0.0, 1.0, -4.0, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1239, 0.0, 1.0, -4.0, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1240, 0.0, 1.0, -4.0, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1241, 0.0, 1.0, -4.0, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1242, 0.0, 1.0, -4.0, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1243, 0.0, 1.0, -3.5, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1244, 0.0, 1.0, -3.5, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1245, 0.0, 1.0, -3.5, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1246, 0.0, 1.0, -3.5, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1247, 0.0, 1.0, -3.5, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1248, 0.0, 1.0, -3.5, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1249, 0.0, 1.0, -3.5, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1250, 0.0, 1.0, -3.5, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1251, 0.0, 1.0, -3.5, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1252, 0.0, 1.0, -3.5, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1253, 0.0, 1.0, -3.5, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1254, 0.0, 1.0, -3.0, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1255, 0.0, 1.0, -3.0, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1256, 0.0, 1.0, -3.0, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1257, 0.0, 1.0, -3.0, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1258, 0.0, 1.0, -3.0, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1259, 0.0, 1.0, -3.0, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1260, 0.0, 1.0, -3.0, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1261, 0.0, 1.0, -3.0, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1262, 0.0, 1.0, -3.0, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1263, 0.0, 1.0, -3.0, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1264, 0.0, 1.0, -3.0, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1265, 0.0, 1.0, -2.5, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1266, 0.0, 1.0, -2.5, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1267, 0.0, 1.0, -2.5, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1268, 0.0, 1.0, -2.5, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1269, 0.0, 1.0, -2.5, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1270, 0.0, 1.0, -2.5, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1271, 0.0, 1.0, -2.5, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1272, 0.0, 1.0, -2.5, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1273, 0.0, 1.0, -2.5, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1274, 0.0, 1.0, -2.5, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1275, 0.0, 1.0, -2.5, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1276, 0.0, 1.0, -2.0, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1277, 0.0, 1.0, -2.0, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1278, 0.0, 1.0, -2.0, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1279, 0.0, 1.0, -2.0, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1280, 0.0, 1.0, -2.0, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1281, 0.0, 1.0, -2.0, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1282, 0.0, 1.0, -2.0, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1283, 0.0, 1.0, -2.0, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1284, 0.0, 1.0, -2.0, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1285, 0.0, 1.0, -2.0, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1286, 0.0, 1.0, -2.0, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1287, 0.0, 1.0, -1.5, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1288, 0.0, 1.0, -1.5, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1289, 0.0, 1.0, -1.5, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1290, 0.0, 1.0, -1.5, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1291, 0.0, 1.0, -1.5, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1292, 0.0, 1.0, -1.5, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1293, 0.0, 1.0, -1.5, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1294, 0.0, 1.0, -1.5, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1295, 0.0, 1.0, -1.5, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1296, 0.0, 1.0, -1.5, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1297, 0.0, 1.0, -1.5, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1298, 0.0, 1.0, -1.0, 0.0, 44, comma.replaceAll(message, space).replaceAll(replaceAll(), replaceAll())
1, 1299, 0.0, 1.0, -1.0, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1300, 0.0, 1.0, -1.0, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1301, 0.0, 1.0, -1.0, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1302, 0.0, 1.0, -1.0, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1303, 0.0, 1.0, -1.0, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1304, 0.0, 1.0, -1.0, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1305, 0.0, 1.0, -1.0, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1306, 0.0, 1.0, -1.0, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1307, 0.0, 1.0, -1.0, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1308, 0.0, 1.0, -1.0, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1309, 0.0, 1.0, -0.5, 0.0, 46, comma.replaceAll(message, space).replace(replaceAll(), replaceAll())
1, 1310, 0.0, 1.0, -0.5, 0.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1311, 0.0, 1.0, -0.5, 1.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1312, 0.0, 1.0, -0.5, 1.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1313, 0.0, 1.0, -0.5, 2.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1314, 0.0, 1.0, -0.5, 2.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1315, 0.0, 1.0, -0.5, 3.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1316, 0.0, 1.0, -0.5, 3.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1317, 0.0, 1.0, -0.5, 4.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1318, 0.0, 1.0, -0.5, 4.5, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1319, 0.0, 1.0, -0.5, 5.0, 76, comma.replaceAll(message, space).replace(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1320, 0.0, 1.0, 0.0, 0.0, 75, getLocalizedMessage().replaceAll(comma, space).replace(Character.toTitleCase(), Character.toTitleCase())
1, 1321, 0.0, 1.0, 0.0, 0.5, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1322, 0.0, 1.0, 0.0, 1.0, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1323, 0.0, 1.0, 0.0, 1.5, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1324, 0.0, 1.0, 0.0, 2.0, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1325, 0.0, 1.0, 0.0, 2.5, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1326, 0.0, 1.0, 0.0, 3.0, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1327, 0.0, 1.0, 0.0, 3.5, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1328, 0.0, 1.0, 0.0, 4.0, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1329, 0.0, 1.0, 0.0, 4.5, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
1, 1330, 0.0, 1.0, 0.0, 5.0, 81, comma.replaceAll(message, space).replaceFirst(comma.replaceAll(message, space), comma.replaceAll(message, space))
